Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-m3e1,branch-sizd,branch-yuxs,Page,Page ID,Page Counter,Question,Response Type,Key,Response,Tag,OptionOrder,Object Name,Object Number,Object ID
14,1720180240111,05/07/2024 11:50:40,1720183840111,1,05/07/2024 13:50:40,172913,29,questionnaire-yvcs,,38769834,BLIND,11376681,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x730,,,0,Risk Aversion Questionnaire with attention check (8),4,F,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,value,£100 for sure,,"£100 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,8,object-17
15,1720180240111,05/07/2024 11:50:40,1720183840111,1,05/07/2024 13:50:40,172913,29,questionnaire-yvcs,,38769834,BLIND,11376681,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x730,,,0,Risk Aversion Questionnaire with attention check (8),4,F,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,quantised,1,,"£100 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,8,object-17
16,1720180240112,05/07/2024 11:50:40,1720183840112,1,05/07/2024 13:50:40,172913,29,questionnaire-yvcs,,38769834,BLIND,11376681,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x730,,,0,Risk Aversion Questionnaire with attention check (8),4,F,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,value,Please select this option for this question.,,"Please select this option for this question.|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,9,object-23
17,1720180240112,05/07/2024 11:50:40,1720183840112,1,05/07/2024 13:50:40,172913,29,questionnaire-yvcs,,38769834,BLIND,11376681,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x730,,,0,Risk Aversion Questionnaire with attention check (8),4,F,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,quantised,1,,"Please select this option for this question.|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,9,object-23
18,1720180240113,05/07/2024 11:50:40,1720183840113,1,05/07/2024 13:50:40,172913,29,questionnaire-yvcs,,38769834,BLIND,11376681,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x730,,,0,Risk Aversion Questionnaire with attention check (8),4,F,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,value,"A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",,"£75 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,10,object-12
19,1720180240113,05/07/2024 11:50:40,1720183840113,1,05/07/2024 13:50:40,172913,29,questionnaire-yvcs,,38769834,BLIND,11376681,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x730,,,0,Risk Aversion Questionnaire with attention check (8),4,F,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,quantised,2,,"£75 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,10,object-12
20,1720180240114,05/07/2024 11:50:40,1720183840114,1,05/07/2024 13:50:40,172913,29,questionnaire-yvcs,,38769834,BLIND,11376681,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x730,,,0,Risk Aversion Questionnaire with attention check (8),4,F,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,value,£95 for sure,,"£95 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,11,object-16
21,1720180240114,05/07/2024 11:50:40,1720183840114,1,05/07/2024 13:50:40,172913,29,questionnaire-yvcs,,38769834,BLIND,11376681,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x730,,,0,Risk Aversion Questionnaire with attention check (8),4,F,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,quantised,1,,"£95 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,11,object-16
22,1720180240115,05/07/2024 11:50:40,1720183840115,1,05/07/2024 13:50:40,172913,29,questionnaire-yvcs,,38769834,BLIND,11376681,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x730,,,0,Risk Aversion Questionnaire with attention check (8),4,F,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,value,"A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",,"£80 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,12,object-13
23,1720180240115,05/07/2024 11:50:40,1720183840115,1,05/07/2024 13:50:40,172913,29,questionnaire-yvcs,,38769834,BLIND,11376681,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x730,,,0,Risk Aversion Questionnaire with attention check (8),4,F,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,quantised,2,,"£80 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,12,object-13
24,1720180240116,05/07/2024 11:50:40,1720183840116,1,05/07/2024 13:50:40,172913,29,questionnaire-yvcs,,38769834,BLIND,11376681,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x730,,,0,Risk Aversion Questionnaire with attention check (8),4,F,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,value,£90 for sure,,"£90 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,13,object-15
25,1720180240116,05/07/2024 11:50:40,1720183840116,1,05/07/2024 13:50:40,172913,29,questionnaire-yvcs,,38769834,BLIND,11376681,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x730,,,0,Risk Aversion Questionnaire with attention check (8),4,F,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,quantised,1,,"£90 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,13,object-15
26,1720180240117,05/07/2024 11:50:40,1720183840117,1,05/07/2024 13:50:40,172913,29,questionnaire-yvcs,,38769834,BLIND,11376681,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x730,,,0,Risk Aversion Questionnaire with attention check (8),4,F,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,value,£105 for sure,,"£105 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,14,object-18
27,1720180240117,05/07/2024 11:50:40,1720183840117,1,05/07/2024 13:50:40,172913,29,questionnaire-yvcs,,38769834,BLIND,11376681,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x730,,,0,Risk Aversion Questionnaire with attention check (8),4,F,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,quantised,1,,"£105 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,14,object-18
28,1720180240118,05/07/2024 11:50:40,1720183840118,1,05/07/2024 13:50:40,172913,29,questionnaire-yvcs,,38769834,BLIND,11376681,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x730,,,0,Risk Aversion Questionnaire with attention check (8),4,F,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,value,£120 for sure,,"£120 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,15,object-21
29,1720180240118,05/07/2024 11:50:40,1720183840118,1,05/07/2024 13:50:40,172913,29,questionnaire-yvcs,,38769834,BLIND,11376681,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x730,,,0,Risk Aversion Questionnaire with attention check (8),4,F,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,quantised,1,,"£120 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,15,object-21
30,1720180240119,05/07/2024 11:50:40,1720183840119,1,05/07/2024 13:50:40,172913,29,questionnaire-yvcs,,38769834,BLIND,11376681,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x730,,,0,Risk Aversion Questionnaire with attention check (8),4,F,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,value,£110 for sure,,"£110 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,16,object-19
31,1720180240120,05/07/2024 11:50:40,1720183840120,1,05/07/2024 13:50:40,172913,29,questionnaire-yvcs,,38769834,BLIND,11376681,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x730,,,0,Risk Aversion Questionnaire with attention check (8),4,F,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,quantised,1,,"£110 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,16,object-19
32,1720180240122,05/07/2024 11:50:40,1720183840122,1,05/07/2024 13:50:40,172913,29,questionnaire-yvcs,,38769834,BLIND,11376681,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x730,,,0,Risk Aversion Questionnaire with attention check (8),4,F,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,value,£115 for sure,,"£115 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,17,object-20
33,1720180240123,05/07/2024 11:50:40,1720183840123,1,05/07/2024 13:50:40,172913,29,questionnaire-yvcs,,38769834,BLIND,11376681,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x730,,,0,Risk Aversion Questionnaire with attention check (8),4,F,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,quantised,1,,"£115 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,17,object-20
34,1720180240124,05/07/2024 11:50:40,1720183840124,1,05/07/2024 13:50:40,172913,29,questionnaire-yvcs,,38769834,BLIND,11376681,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x730,,,0,Risk Aversion Questionnaire with attention check (8),4,F,Consent,eligible,,,,,info,,END,,,,,
1,1720182781436,05/07/2024 12:33:01,1720186381436,1,05/07/2024 14:33:01,172913,29,questionnaire-yvcs,,38770832,BLIND,11376877,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x607,,,0,Risk Aversion Questionnaire with attention check (8),4,F,Consent,eligible,,,,,info,,BEGIN,,,,,
2,1720182881002,05/07/2024 12:34:41,1720186481002,1,05/07/2024 14:34:41,172913,29,questionnaire-yvcs,,38770832,BLIND,11376877,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x607,,,0,Risk Aversion Questionnaire with attention check (8),4,F,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,value,"A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",,"£50 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,2,object-5
3,1720182881003,05/07/2024 12:34:41,1720186481003,1,05/07/2024 14:34:41,172913,29,questionnaire-yvcs,,38770832,BLIND,11376877,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x607,,,0,Risk Aversion Questionnaire with attention check (8),4,F,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,quantised,2,,"£50 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,2,object-5
4,1720182881003,05/07/2024 12:34:41,1720186481003,1,05/07/2024 14:34:41,172913,29,questionnaire-yvcs,,38770832,BLIND,11376877,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x607,,,0,Risk Aversion Questionnaire with attention check (8),4,F,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,value,"A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",,"£60 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,3,object-9
5,1720182881004,05/07/2024 12:34:41,1720186481004,1,05/07/2024 14:34:41,172913,29,questionnaire-yvcs,,38770832,BLIND,11376877,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x607,,,0,Risk Aversion Questionnaire with attention check (8),4,F,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,quantised,2,,"£60 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,3,object-9
6,1720182881005,05/07/2024 12:34:41,1720186481005,1,05/07/2024 14:34:41,172913,29,questionnaire-yvcs,,38770832,BLIND,11376877,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x607,,,0,Risk Aversion Questionnaire with attention check (8),4,F,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,value,"A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",,"£70 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,4,object-11
7,1720182881007,05/07/2024 12:34:41,1720186481007,1,05/07/2024 14:34:41,172913,29,questionnaire-yvcs,,38770832,BLIND,11376877,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x607,,,0,Risk Aversion Questionnaire with attention check (8),4,F,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,quantised,2,,"£70 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,4,object-11
8,1720182881008,05/07/2024 12:34:41,1720186481008,1,05/07/2024 14:34:41,172913,29,questionnaire-yvcs,,38770832,BLIND,11376877,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x607,,,0,Risk Aversion Questionnaire with attention check (8),4,F,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,value,"A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",,"£55 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,5,object-8
9,1720182881010,05/07/2024 12:34:41,1720186481010,1,05/07/2024 14:34:41,172913,29,questionnaire-yvcs,,38770832,BLIND,11376877,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x607,,,0,Risk Aversion Questionnaire with attention check (8),4,F,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,quantised,2,,"£55 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,5,object-8
10,1720182881011,05/07/2024 12:34:41,1720186481011,1,05/07/2024 14:34:41,172913,29,questionnaire-yvcs,,38770832,BLIND,11376877,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x607,,,0,Risk Aversion Questionnaire with attention check (8),4,F,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,value,£65 for sure,,"£65 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,6,object-10
11,1720182881012,05/07/2024 12:34:41,1720186481012,1,05/07/2024 14:34:41,172913,29,questionnaire-yvcs,,38770832,BLIND,11376877,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x607,,,0,Risk Aversion Questionnaire with attention check (8),4,F,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,quantised,1,,"£65 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,6,object-10
12,1720182881013,05/07/2024 12:34:41,1720186481013,1,05/07/2024 14:34:41,172913,29,questionnaire-yvcs,,38770832,BLIND,11376877,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x607,,,0,Risk Aversion Questionnaire with attention check (8),4,F,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,value,£85 for sure,,"£85 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,7,object-14
13,1720182881014,05/07/2024 12:34:41,1720186481014,1,05/07/2024 14:34:41,172913,29,questionnaire-yvcs,,38770832,BLIND,11376877,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x607,,,0,Risk Aversion Questionnaire with attention check (8),4,F,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,quantised,1,,"£85 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,7,object-14
14,1720182881015,05/07/2024 12:34:41,1720186481015,1,05/07/2024 14:34:41,172913,29,questionnaire-yvcs,,38770832,BLIND,11376877,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x607,,,0,Risk Aversion Questionnaire with attention check (8),4,F,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,value,£100 for sure,,"£100 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,8,object-17
15,1720182881016,05/07/2024 12:34:41,1720186481016,1,05/07/2024 14:34:41,172913,29,questionnaire-yvcs,,38770832,BLIND,11376877,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x607,,,0,Risk Aversion Questionnaire with attention check (8),4,F,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,quantised,1,,"£100 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,8,object-17
16,1720182881017,05/07/2024 12:34:41,1720186481017,1,05/07/2024 14:34:41,172913,29,questionnaire-yvcs,,38770832,BLIND,11376877,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x607,,,0,Risk Aversion Questionnaire with attention check (8),4,F,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,value,Please select this option for this question.,,"Please select this option for this question.|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,9,object-23
17,1720182881019,05/07/2024 12:34:41,1720186481019,1,05/07/2024 14:34:41,172913,29,questionnaire-yvcs,,38770832,BLIND,11376877,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x607,,,0,Risk Aversion Questionnaire with attention check (8),4,F,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,quantised,1,,"Please select this option for this question.|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,9,object-23
18,1720182881020,05/07/2024 12:34:41,1720186481020,1,05/07/2024 14:34:41,172913,29,questionnaire-yvcs,,38770832,BLIND,11376877,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x607,,,0,Risk Aversion Questionnaire with attention check (8),4,F,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,value,"A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",,"£75 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,10,object-12
19,1720182881021,05/07/2024 12:34:41,1720186481021,1,05/07/2024 14:34:41,172913,29,questionnaire-yvcs,,38770832,BLIND,11376877,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x607,,,0,Risk Aversion Questionnaire with attention check (8),4,F,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,quantised,2,,"£75 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,10,object-12
20,1720182881023,05/07/2024 12:34:41,1720186481023,1,05/07/2024 14:34:41,172913,29,questionnaire-yvcs,,38770832,BLIND,11376877,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x607,,,0,Risk Aversion Questionnaire with attention check (8),4,F,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,value,£95 for sure,,"£95 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,11,object-16
21,1720182881024,05/07/2024 12:34:41,1720186481024,1,05/07/2024 14:34:41,172913,29,questionnaire-yvcs,,38770832,BLIND,11376877,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x607,,,0,Risk Aversion Questionnaire with attention check (8),4,F,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,quantised,1,,"£95 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,11,object-16
22,1720182881025,05/07/2024 12:34:41,1720186481025,1,05/07/2024 14:34:41,172913,29,questionnaire-yvcs,,38770832,BLIND,11376877,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x607,,,0,Risk Aversion Questionnaire with attention check (8),4,F,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,value,£80 for sure,,"£80 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,12,object-13
23,1720182881026,05/07/2024 12:34:41,1720186481026,1,05/07/2024 14:34:41,172913,29,questionnaire-yvcs,,38770832,BLIND,11376877,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x607,,,0,Risk Aversion Questionnaire with attention check (8),4,F,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,quantised,1,,"£80 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,12,object-13
24,1720182881028,05/07/2024 12:34:41,1720186481028,1,05/07/2024 14:34:41,172913,29,questionnaire-yvcs,,38770832,BLIND,11376877,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x607,,,0,Risk Aversion Questionnaire with attention check (8),4,F,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,value,£90 for sure,,"£90 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,13,object-15
25,1720182881030,05/07/2024 12:34:41,1720186481030,1,05/07/2024 14:34:41,172913,29,questionnaire-yvcs,,38770832,BLIND,11376877,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x607,,,0,Risk Aversion Questionnaire with attention check (8),4,F,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,quantised,1,,"£90 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,13,object-15
26,1720182881032,05/07/2024 12:34:41,1720186481032,1,05/07/2024 14:34:41,172913,29,questionnaire-yvcs,,38770832,BLIND,11376877,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x607,,,0,Risk Aversion Questionnaire with attention check (8),4,F,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,value,£105 for sure,,"£105 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,14,object-18
27,1720182881033,05/07/2024 12:34:41,1720186481033,1,05/07/2024 14:34:41,172913,29,questionnaire-yvcs,,38770832,BLIND,11376877,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x607,,,0,Risk Aversion Questionnaire with attention check (8),4,F,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,quantised,1,,"£105 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,14,object-18
28,1720182881035,05/07/2024 12:34:41,1720186481035,1,05/07/2024 14:34:41,172913,29,questionnaire-yvcs,,38770832,BLIND,11376877,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x607,,,0,Risk Aversion Questionnaire with attention check (8),4,F,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,value,£120 for sure,,"£120 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,15,object-21
29,1720182881037,05/07/2024 12:34:41,1720186481037,1,05/07/2024 14:34:41,172913,29,questionnaire-yvcs,,38770832,BLIND,11376877,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x607,,,0,Risk Aversion Questionnaire with attention check (8),4,F,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,quantised,1,,"£120 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,15,object-21
30,1720182881038,05/07/2024 12:34:41,1720186481038,1,05/07/2024 14:34:41,172913,29,questionnaire-yvcs,,38770832,BLIND,11376877,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x607,,,0,Risk Aversion Questionnaire with attention check (8),4,F,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,value,£110 for sure,,"£110 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,16,object-19
31,1720182881041,05/07/2024 12:34:41,1720186481041,1,05/07/2024 14:34:41,172913,29,questionnaire-yvcs,,38770832,BLIND,11376877,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x607,,,0,Risk Aversion Questionnaire with attention check (8),4,F,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,quantised,1,,"£110 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,16,object-19
32,1720182881044,05/07/2024 12:34:41,1720186481044,1,05/07/2024 14:34:41,172913,29,questionnaire-yvcs,,38770832,BLIND,11376877,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x607,,,0,Risk Aversion Questionnaire with attention check (8),4,F,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,value,£115 for sure,,"£115 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,17,object-20
33,1720182881046,05/07/2024 12:34:41,1720186481046,1,05/07/2024 14:34:41,172913,29,questionnaire-yvcs,,38770832,BLIND,11376877,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x607,,,0,Risk Aversion Questionnaire with attention check (8),4,F,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,quantised,1,,"£115 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,17,object-20
34,1720182881047,05/07/2024 12:34:41,1720186481047,1,05/07/2024 14:34:41,172913,29,questionnaire-yvcs,,38770832,BLIND,11376877,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x607,,,0,Risk Aversion Questionnaire with attention check (8),4,F,Consent,eligible,,,,,info,,END,,,,,
1,1720186635416,05/07/2024 13:37:15,1720190235416,1,05/07/2024 15:37:15,172913,29,questionnaire-yvcs,,38772381,BLIND,11377060,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x1024,1536x889,,,0,Risk Aversion Questionnaire with attention check (8),4,F,Consent,eligible,,,,,info,,BEGIN,,,,,
2,1720186679375,05/07/2024 13:37:59,1720190279375,1,05/07/2024 15:37:59,172913,29,questionnaire-yvcs,,38772381,BLIND,11377060,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x1024,1536x889,,,0,Risk Aversion Questionnaire with attention check (8),4,F,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,value,"A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",,"£50 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,2,object-5
