ParticipantPrivateID,Response,gain,safe,ID,gamma
11376164,0,200,70,43,0.987035590289899
11376164,0,200,55,43,0.987035590289899
11376164,0,200,65,43,0.987035590289899
11376164,0,200,85,43,0.987035590289899
11376164,0,200,100,43,0.987035590289899
11376164,0,200,75,43,0.987035590289899
11376164,0,200,95,43,0.987035590289899
11376164,0,200,80,43,0.987035590289899
11376164,0,200,90,43,0.987035590289899
11376164,0,200,105,43,0.987035590289899
11376164,0,200,120,43,0.987035590289899
11376164,0,200,110,43,0.987035590289899
11376164,0,200,115,43,0.987035590289899
11376033,1,200,50,39,0.261981712954696
11376033,1,200,60,39,0.261981712954696
11376033,1,200,70,39,0.261981712954696
11376033,1,200,55,39,0.261981712954696
11376033,1,200,65,39,0.261981712954696
11376033,0,200,85,39,0.261981712954696
11376033,0,200,100,39,0.261981712954696
11376033,1,200,75,39,0.261981712954696
11376033,0,200,95,39,0.261981712954696
11376033,0,200,80,39,0.261981712954696
11376033,0,200,90,39,0.261981712954696
11376033,0,200,105,39,0.261981712954696
11376033,0,200,120,39,0.261981712954696
11376033,0,200,110,39,0.261981712954696
11376033,0,200,115,39,0.261981712954696
11376459,1,200,50,53,0.352934884171429
11376459,1,200,60,53,0.352934884171429
11376459,0,200,70,53,0.352934884171429
11376459,1,200,55,53,0.352934884171429
11376459,1,200,65,53,0.352934884171429
11376459,0,200,85,53,0.352934884171429
11376459,0,200,100,53,0.352934884171429
11376459,0,200,75,53,0.352934884171429
11376459,0,200,95,53,0.352934884171429
11376459,0,200,80,53,0.352934884171429
11376459,0,200,90,53,0.352934884171429
11376459,0,200,105,53,0.352934884171429
11376459,0,200,120,53,0.352934884171429
11376459,0,200,110,53,0.352934884171429
11376459,0,200,115,53,0.352934884171429
11376629,1,200,50,58,0.317631828985066
11376629,1,200,60,58,0.317631828985066
11376629,0,200,70,58,0.317631828985066
11376629,1,200,55,58,0.317631828985066
11376629,1,200,65,58,0.317631828985066
11376629,0,200,85,58,0.317631828985066
11376629,0,200,100,58,0.317631828985066
11376629,1,200,75,58,0.317631828985066
11376629,0,200,95,58,0.317631828985066
11376629,0,200,80,58,0.317631828985066
11376629,0,200,90,58,0.317631828985066
11376629,0,200,105,58,0.317631828985066
11376629,0,200,120,58,0.317631828985066
11376629,0,200,110,58,0.317631828985066
11376629,0,200,115,58,0.317631828985066
11376760,1,200,50,65,0.352934884171429
11376760,1,200,60,65,0.352934884171429
11376760,0,200,70,65,0.352934884171429
11376760,1,200,55,65,0.352934884171429
11376760,1,200,65,65,0.352934884171429
11376760,0,200,85,65,0.352934884171429
11376760,0,200,100,65,0.352934884171429
11376760,0,200,75,65,0.352934884171429
11376760,0,200,95,65,0.352934884171429
11376760,0,200,80,65,0.352934884171429
11376760,0,200,90,65,0.352934884171429
11376760,0,200,105,65,0.352934884171429
11376760,0,200,120,65,0.352934884171429
11376760,0,200,110,65,0.352934884171429
11376760,0,200,115,65,0.352934884171429
11376894,0,200,50,70,0.987035590289899
11376894,0,200,60,70,0.987035590289899
11376894,0,200,70,70,0.987035590289899
11376894,0,200,55,70,0.987035590289899
11376894,0,200,65,70,0.987035590289899
11376894,0,200,85,70,0.987035590289899
11376894,0,200,100,70,0.987035590289899
11376894,0,200,75,70,0.987035590289899
11376894,0,200,95,70,0.987035590289899
11376894,0,200,80,70,0.987035590289899
11376894,0,200,90,70,0.987035590289899
11376894,0,200,105,70,0.987035590289899
11376894,0,200,120,70,0.987035590289899
11376894,0,200,110,70,0.987035590289899
11376894,0,200,115,70,0.987035590289899
11377038,1,200,50,75,0.156995855663583
11377038,1,200,60,75,0.156995855663583
11377038,1,200,70,75,0.156995855663583
11377038,1,200,55,75,0.156995855663583
11377038,1,200,65,75,0.156995855663583
11377038,1,200,85,75,0.156995855663583
11377038,0,200,100,75,0.156995855663583
11377038,1,200,75,75,0.156995855663583
11377038,0,200,95,75,0.156995855663583
11377038,1,200,80,75,0.156995855663583
11377038,0,200,90,75,0.156995855663583
11377038,0,200,105,75,0.156995855663583
11377038,0,200,120,75,0.156995855663583
11377038,0,200,110,75,0.156995855663583
11377038,0,200,115,75,0.156995855663583
11377146,1,200,50,79,0.425662162386854
11377146,1,200,60,79,0.425662162386854
11377146,0,200,70,79,0.425662162386854
11377146,0,200,55,79,0.425662162386854
11377146,0,200,65,79,0.425662162386854
11377146,0,200,85,79,0.425662162386854
11377146,0,200,100,79,0.425662162386854
11377146,1,200,75,79,0.425662162386854
11377146,0,200,95,79,0.425662162386854
11377146,0,200,80,79,0.425662162386854
11377146,0,200,90,79,0.425662162386854
11377146,0,200,105,79,0.425662162386854
11377146,0,200,120,79,0.425662162386854
11377146,0,200,110,79,0.425662162386854
11377146,0,200,115,79,0.425662162386854
11377344,1,200,50,86,0.352934884171429
11377344,1,200,60,86,0.352934884171429
11377344,0,200,70,86,0.352934884171429
11377344,1,200,55,86,0.352934884171429
11377344,1,200,65,86,0.352934884171429
11377344,0,200,85,86,0.352934884171429
11377344,0,200,100,86,0.352934884171429
11377344,0,200,75,86,0.352934884171429
11377344,0,200,95,86,0.352934884171429
11377344,0,200,80,86,0.352934884171429
11377344,0,200,90,86,0.352934884171429
11377344,0,200,105,86,0.352934884171429
11377344,0,200,120,86,0.352934884171429
11377344,0,200,110,86,0.352934884171429
11377344,0,200,115,86,0.352934884171429
11377487,1,200,50,92,0.308820076415846
11377487,1,200,60,92,0.308820076415846
11377487,1,200,70,92,0.308820076415846
11377487,1,200,55,92,0.308820076415846
11377487,1,200,65,92,0.308820076415846
11377487,0,200,85,92,0.308820076415846
11377487,0,200,100,92,0.308820076415846
11377487,0,200,75,92,0.308820076415846
11377487,0,200,95,92,0.308820076415846
11377487,0,200,80,92,0.308820076415846
11377487,0,200,90,92,0.308820076415846
11377487,0,200,105,92,0.308820076415846
11377487,0,200,120,92,0.308820076415846
11377487,0,200,110,92,0.308820076415846
11377487,0,200,115,92,0.308820076415846
11377722,1,200,50,100,0.352934884171429
11377722,1,200,60,100,0.352934884171429
11377722,0,200,70,100,0.352934884171429
11377722,1,200,55,100,0.352934884171429
11377722,1,200,65,100,0.352934884171429
11377722,0,200,85,100,0.352934884171429
11377722,0,200,100,100,0.352934884171429
11377722,0,200,75,100,0.352934884171429
11377722,0,200,95,100,0.352934884171429
11377722,0,200,80,100,0.352934884171429
11377722,0,200,90,100,0.352934884171429
11377722,0,200,105,100,0.352934884171429
11377722,0,200,120,100,0.352934884171429
11377722,0,200,110,100,0.352934884171429
11377722,0,200,115,100,0.352934884171429
11377895,0,200,50,103,0.987035590289899
11377895,0,200,60,103,0.987035590289899
11377895,0,200,70,103,0.987035590289899
11377895,0,200,55,103,0.987035590289899
11377895,0,200,65,103,0.987035590289899
11377895,0,200,85,103,0.987035590289899
11377895,0,200,100,103,0.987035590289899
11377895,0,200,75,103,0.987035590289899
11377895,0,200,95,103,0.987035590289899
11377895,0,200,80,103,0.987035590289899
11377895,0,200,90,103,0.987035590289899
11377895,0,200,105,103,0.987035590289899
11377895,0,200,120,103,0.987035590289899
11377895,0,200,110,103,0.987035590289899
11377895,0,200,115,103,0.987035590289899
11398335,1,200,50,112,0.441934885321038
11398335,0,200,60,112,0.441934885321038
11398335,0,200,70,112,0.441934885321038
11398335,1,200,55,112,0.441934885321038
11398335,0,200,65,112,0.441934885321038
11398335,0,200,85,112,0.441934885321038
11398335,0,200,100,112,0.441934885321038
11398335,0,200,75,112,0.441934885321038
11398335,0,200,95,112,0.441934885321038
11398335,0,200,80,112,0.441934885321038
11398335,0,200,90,112,0.441934885321038
11398335,0,200,105,112,0.441934885321038
11398335,0,200,120,112,0.441934885321038
11398335,0,200,110,112,0.441934885321038
11398335,0,200,115,112,0.441934885321038
11398741,1,200,50,120,0.308820076415846
11398741,1,200,60,120,0.308820076415846
11398741,1,200,70,120,0.308820076415846
11398741,1,200,55,120,0.308820076415846
11398741,1,200,65,120,0.308820076415846
11398741,0,200,85,120,0.308820076415846
11398741,0,200,100,120,0.308820076415846
11398741,0,200,75,120,0.308820076415846
11398741,0,200,95,120,0.308820076415846
11398741,0,200,80,120,0.308820076415846
11398741,0,200,90,120,0.308820076415846
11398741,0,200,105,120,0.308820076415846
11398741,0,200,120,120,0.308820076415846
11398741,0,200,110,120,0.308820076415846
11398741,0,200,115,120,0.308820076415846
11371805,1,200,50,1,0.352934884171429
11371805,1,200,60,1,0.352934884171429
11371805,0,200,70,1,0.352934884171429
11371805,1,200,55,1,0.352934884171429
11371805,1,200,65,1,0.352934884171429
11371805,0,200,85,1,0.352934884171429
11371805,0,200,100,1,0.352934884171429
11371805,0,200,75,1,0.352934884171429
11371805,0,200,95,1,0.352934884171429
11371805,0,200,80,1,0.352934884171429
11371805,0,200,90,1,0.352934884171429
11371805,0,200,105,1,0.352934884171429
11371805,0,200,120,1,0.352934884171429
11371805,0,200,110,1,0.352934884171429
11371805,0,200,115,1,0.352934884171429
11375533,1,200,50,9,0.156995855663583
11375533,1,200,60,9,0.156995855663583
11375533,1,200,70,9,0.156995855663583
11375533,1,200,55,9,0.156995855663583
11375533,1,200,65,9,0.156995855663583
11375533,1,200,85,9,0.156995855663583
11375533,0,200,100,9,0.156995855663583
11375533,1,200,75,9,0.156995855663583
11375533,0,200,95,9,0.156995855663583
11375533,1,200,80,9,0.156995855663583
11375533,0,200,90,9,0.156995855663583
11375533,0,200,105,9,0.156995855663583
11375533,0,200,120,9,0.156995855663583
11375533,0,200,110,9,0.156995855663583
11375533,0,200,115,9,0.156995855663583
11375537,1,200,50,11,0.156995855663583
11375537,1,200,60,11,0.156995855663583
11375537,1,200,70,11,0.156995855663583
11375537,1,200,55,11,0.156995855663583
11375537,1,200,65,11,0.156995855663583
11375537,1,200,85,11,0.156995855663583
11375537,0,200,100,11,0.156995855663583
11375537,1,200,75,11,0.156995855663583
11375537,0,200,95,11,0.156995855663583
11375537,1,200,80,11,0.156995855663583
11375537,0,200,90,11,0.156995855663583
11375537,0,200,105,11,0.156995855663583
11375537,0,200,120,11,0.156995855663583
11375537,0,200,110,11,0.156995855663583
11375537,0,200,115,11,0.156995855663583
11375695,1,200,50,19,0.261981712954696
11375695,1,200,60,19,0.261981712954696
11375695,1,200,70,19,0.261981712954696
11375695,1,200,55,19,0.261981712954696
11375695,1,200,65,19,0.261981712954696
11375695,0,200,85,19,0.261981712954696
11375695,0,200,100,19,0.261981712954696
11375695,1,200,75,19,0.261981712954696
11375695,0,200,95,19,0.261981712954696
11375695,0,200,80,19,0.261981712954696
11375695,0,200,90,19,0.261981712954696
11375695,0,200,105,19,0.261981712954696
11375695,0,200,120,19,0.261981712954696
11375695,0,200,110,19,0.261981712954696
11375695,0,200,115,19,0.261981712954696
11375840,0,200,50,26,0.987035590289899
11375840,0,200,60,26,0.987035590289899
11375840,0,200,70,26,0.987035590289899
11375840,0,200,55,26,0.987035590289899
11375840,0,200,65,26,0.987035590289899
11375840,0,200,85,26,0.987035590289899
11375840,0,200,100,26,0.987035590289899
11375840,0,200,75,26,0.987035590289899
11375840,0,200,95,26,0.987035590289899
11375840,0,200,80,26,0.987035590289899
11375840,0,200,90,26,0.987035590289899
11375840,0,200,105,26,0.987035590289899
11375840,0,200,120,26,0.987035590289899
11375840,0,200,110,26,0.987035590289899
11375840,0,200,115,26,0.987035590289899
11375929,0,200,50,32,0.987035590289899
11375929,0,200,60,32,0.987035590289899
11375929,0,200,70,32,0.987035590289899
11375929,0,200,55,32,0.987035590289899
11375929,0,200,65,32,0.987035590289899
11375929,0,200,85,32,0.987035590289899
11375929,0,200,100,32,0.987035590289899
11375929,0,200,75,32,0.987035590289899
11375929,0,200,95,32,0.987035590289899
11375929,0,200,80,32,0.987035590289899
11375929,0,200,90,32,0.987035590289899
11375929,0,200,105,32,0.987035590289899
11375929,0,200,120,32,0.987035590289899
11375929,0,200,110,32,0.987035590289899
11375929,0,200,115,32,0.987035590289899
11376000,0,200,50,35,0.987035590289899
11376000,0,200,60,35,0.987035590289899
11376000,0,200,70,35,0.987035590289899
11376000,0,200,55,35,0.987035590289899
11376000,0,200,65,35,0.987035590289899
11376000,0,200,85,35,0.987035590289899
11376000,0,200,100,35,0.987035590289899
11376000,0,200,75,35,0.987035590289899
11376000,0,200,95,35,0.987035590289899
11376000,0,200,80,35,0.987035590289899
11376000,0,200,90,35,0.987035590289899
11376000,0,200,105,35,0.987035590289899
11376000,0,200,120,35,0.987035590289899
11376000,0,200,110,35,0.987035590289899
11376000,0,200,115,35,0.987035590289899
11376158,0,200,50,41,0.987035590289899
11376158,0,200,60,41,0.987035590289899
11376158,0,200,70,41,0.987035590289899
11376158,0,200,55,41,0.987035590289899
11376158,0,200,65,41,0.987035590289899
11376158,0,200,85,41,0.987035590289899
11376158,0,200,100,41,0.987035590289899
11376158,0,200,75,41,0.987035590289899
11376158,0,200,95,41,0.987035590289899
11376158,0,200,80,41,0.987035590289899
11376158,0,200,90,41,0.987035590289899
11376158,0,200,105,41,0.987035590289899
11376158,0,200,120,41,0.987035590289899
11376158,0,200,110,41,0.987035590289899
11376158,0,200,115,41,0.987035590289899
11376173,1,200,50,44,0.0530755738394842
11376173,1,200,60,44,0.0530755738394842
11376173,1,200,70,44,0.0530755738394842
11376173,1,200,55,44,0.0530755738394842
11376173,1,200,65,44,0.0530755738394842
11376173,1,200,85,44,0.0530755738394842
11376173,1,200,100,44,0.0530755738394842
11376173,1,200,75,44,0.0530755738394842
11376173,1,200,95,44,0.0530755738394842
11376173,1,200,80,44,0.0530755738394842
11376173,1,200,90,44,0.0530755738394842
11376173,1,200,105,44,0.0530755738394842
11376173,1,200,120,44,0.0530755738394842
11376173,1,200,110,44,0.0530755738394842
11376173,1,200,115,44,0.0530755738394842
11376370,1,200,50,51,0.449998765659407
11376370,1,200,60,51,0.449998765659407
11376370,0,200,70,51,0.449998765659407
11376370,0,200,55,51,0.449998765659407
11376370,0,200,65,51,0.449998765659407
11376370,0,200,85,51,0.449998765659407
11376370,0,200,100,51,0.449998765659407
11376370,0,200,75,51,0.449998765659407
11376370,0,200,95,51,0.449998765659407
11376370,0,200,80,51,0.449998765659407
11376370,0,200,90,51,0.449998765659407
11376370,0,200,105,51,0.449998765659407
11376370,0,200,120,51,0.449998765659407
11376370,0,200,110,51,0.449998765659407
11376370,0,200,115,51,0.449998765659407
11376488,1,200,50,54,0.0530755738394842
11376488,1,200,60,54,0.0530755738394842
11376488,1,200,70,54,0.0530755738394842
11376488,1,200,55,54,0.0530755738394842
11376488,1,200,65,54,0.0530755738394842
11376488,1,200,85,54,0.0530755738394842
11376488,1,200,100,54,0.0530755738394842
11376488,1,200,75,54,0.0530755738394842
11376488,1,200,95,54,0.0530755738394842
11376488,1,200,80,54,0.0530755738394842
11376488,1,200,90,54,0.0530755738394842
11376488,0,200,105,54,0.0530755738394842
11376488,0,200,120,54,0.0530755738394842
11376488,0,200,110,54,0.0530755738394842
11376488,0,200,115,54,0.0530755738394842
11376715,0,200,50,64,0.987035590289899
11376715,0,200,60,64,0.987035590289899
11376715,0,200,70,64,0.987035590289899
11376715,0,200,55,64,0.987035590289899
11376715,0,200,65,64,0.987035590289899
11376715,0,200,85,64,0.987035590289899
11376715,0,200,100,64,0.987035590289899
11376715,0,200,75,64,0.987035590289899
11376715,0,200,95,64,0.987035590289899
11376715,0,200,80,64,0.987035590289899
11376715,0,200,90,64,0.987035590289899
11376715,0,200,105,64,0.987035590289899
11376715,0,200,120,64,0.987035590289899
11376715,0,200,110,64,0.987035590289899
11376715,0,200,115,64,0.987035590289899
11376853,1,200,50,68,0.352934884171429
11376853,1,200,60,68,0.352934884171429
11376853,0,200,70,68,0.352934884171429
11376853,1,200,55,68,0.352934884171429
11376853,1,200,65,68,0.352934884171429
11376853,0,200,85,68,0.352934884171429
11376853,0,200,100,68,0.352934884171429
11376853,0,200,75,68,0.352934884171429
11376853,0,200,95,68,0.352934884171429
11376853,0,200,80,68,0.352934884171429
11376853,0,200,90,68,0.352934884171429
11376853,0,200,105,68,0.352934884171429
11376853,0,200,120,68,0.352934884171429
11376853,0,200,110,68,0.352934884171429
11376853,0,200,115,68,0.352934884171429
11377058,1,200,50,76,0.0530755738394842
11377058,1,200,60,76,0.0530755738394842
11377058,1,200,70,76,0.0530755738394842
11377058,1,200,55,76,0.0530755738394842
11377058,1,200,65,76,0.0530755738394842
11377058,1,200,85,76,0.0530755738394842
11377058,0,200,100,76,0.0530755738394842
11377058,1,200,75,76,0.0530755738394842
11377058,1,200,95,76,0.0530755738394842
11377058,1,200,80,76,0.0530755738394842
11377058,1,200,90,76,0.0530755738394842
11377058,0,200,105,76,0.0530755738394842
11377058,0,200,120,76,0.0530755738394842
11377058,0,200,110,76,0.0530755738394842
11377058,0,200,115,76,0.0530755738394842
11377249,1,200,50,81,0.441934885321038
11377249,0,200,60,81,0.441934885321038
11377249,0,200,70,81,0.441934885321038
11377249,1,200,55,81,0.441934885321038
11377249,0,200,65,81,0.441934885321038
11377249,0,200,85,81,0.441934885321038
11377249,0,200,100,81,0.441934885321038
11377249,0,200,75,81,0.441934885321038
11377249,0,200,95,81,0.441934885321038
11377249,0,200,80,81,0.441934885321038
11377249,0,200,90,81,0.441934885321038
11377249,0,200,105,81,0.441934885321038
11377249,0,200,120,81,0.441934885321038
11377249,0,200,110,81,0.441934885321038
11377249,0,200,115,81,0.441934885321038
11377442,1,200,50,88,0.352934884171429
11377442,1,200,60,88,0.352934884171429
11377442,0,200,70,88,0.352934884171429
11377442,1,200,55,88,0.352934884171429
11377442,1,200,65,88,0.352934884171429
11377442,0,200,85,88,0.352934884171429
11377442,0,200,100,88,0.352934884171429
11377442,0,200,75,88,0.352934884171429
11377442,0,200,95,88,0.352934884171429
11377442,0,200,80,88,0.352934884171429
11377442,0,200,90,88,0.352934884171429
11377442,0,200,105,88,0.352934884171429
11377442,0,200,120,88,0.352934884171429
11377442,0,200,110,88,0.352934884171429
11377442,0,200,115,88,0.352934884171429
11377647,0,200,50,97,0.987035590289899
11377647,0,200,60,97,0.987035590289899
11377647,0,200,70,97,0.987035590289899
11377647,0,200,55,97,0.987035590289899
11377647,0,200,65,97,0.987035590289899
11377647,0,200,85,97,0.987035590289899
11377647,0,200,100,97,0.987035590289899
11377647,0,200,75,97,0.987035590289899
11377647,0,200,95,97,0.987035590289899
11377647,0,200,80,97,0.987035590289899
11377647,0,200,90,97,0.987035590289899
11377647,0,200,105,97,0.987035590289899
11377647,0,200,120,97,0.987035590289899
11377647,0,200,110,97,0.987035590289899
11377647,0,200,115,97,0.987035590289899
11377630,1,200,50,96,0.352934884171429
11377630,1,200,60,96,0.352934884171429
11377630,0,200,70,96,0.352934884171429
11377630,1,200,55,96,0.352934884171429
11377630,1,200,65,96,0.352934884171429
11377630,0,200,85,96,0.352934884171429
11377630,0,200,100,96,0.352934884171429
11377630,0,200,75,96,0.352934884171429
11377630,0,200,95,96,0.352934884171429
11377630,0,200,80,96,0.352934884171429
11377630,0,200,90,96,0.352934884171429
11377630,0,200,105,96,0.352934884171429
11377630,0,200,120,96,0.352934884171429
11377630,0,200,110,96,0.352934884171429
11377630,0,200,115,96,0.352934884171429
11379578,0,200,50,105,0.987035590289899
11379578,0,200,60,105,0.987035590289899
11379578,0,200,70,105,0.987035590289899
11379578,0,200,55,105,0.987035590289899
11379578,0,200,65,105,0.987035590289899
11379578,0,200,85,105,0.987035590289899
11379578,0,200,100,105,0.987035590289899
11379578,0,200,75,105,0.987035590289899
11379578,0,200,95,105,0.987035590289899
11379578,0,200,80,105,0.987035590289899
11379578,0,200,90,105,0.987035590289899
11379578,0,200,105,105,0.987035590289899
11379578,0,200,120,105,0.987035590289899
11379578,0,200,110,105,0.987035590289899
11379578,0,200,115,105,0.987035590289899
11398341,1,200,50,113,0.207029227105608
11398341,1,200,60,113,0.207029227105608
11398341,0,200,70,113,0.207029227105608
11398341,1,200,55,113,0.207029227105608
11398341,1,200,65,113,0.207029227105608
11398341,1,200,85,113,0.207029227105608
11398341,0,200,100,113,0.207029227105608
11398341,1,200,75,113,0.207029227105608
11398341,1,200,95,113,0.207029227105608
11398341,1,200,80,113,0.207029227105608
11398341,1,200,90,113,0.207029227105608
11398341,1,200,105,113,0.207029227105608
11398341,0,200,120,113,0.207029227105608
11398341,1,200,110,113,0.207029227105608
11398341,0,200,115,113,0.207029227105608
11398605,0,200,50,117,0.987035590289899
11398605,0,200,60,117,0.987035590289899
11398605,0,200,70,117,0.987035590289899
11398605,0,200,55,117,0.987035590289899
11398605,0,200,65,117,0.987035590289899
11398605,0,200,85,117,0.987035590289899
11398605,0,200,100,117,0.987035590289899
11398605,0,200,75,117,0.987035590289899
11398605,0,200,95,117,0.987035590289899
11398605,0,200,80,117,0.987035590289899
11398605,0,200,90,117,0.987035590289899
11398605,0,200,105,117,0.987035590289899
11398605,0,200,120,117,0.987035590289899
11398605,0,200,110,117,0.987035590289899
11398605,0,200,115,117,0.987035590289899
11375532,0,200,50,8,0.987035590289899
11375532,0,200,60,8,0.987035590289899
11375532,0,200,70,8,0.987035590289899
11375532,0,200,55,8,0.987035590289899
11375532,0,200,65,8,0.987035590289899
11375532,0,200,85,8,0.987035590289899
11375532,0,200,100,8,0.987035590289899
11375532,0,200,75,8,0.987035590289899
11375532,0,200,95,8,0.987035590289899
11375532,0,200,80,8,0.987035590289899
11375532,0,200,90,8,0.987035590289899
11375532,0,200,105,8,0.987035590289899
11375532,0,200,120,8,0.987035590289899
11375532,0,200,110,8,0.987035590289899
11375532,0,200,115,8,0.987035590289899
11375644,0,200,50,14,0.987035590289899
11375644,0,200,60,14,0.987035590289899
11375644,0,200,70,14,0.987035590289899
11375644,0,200,55,14,0.987035590289899
11375644,0,200,65,14,0.987035590289899
11375644,0,200,85,14,0.987035590289899
11375644,0,200,100,14,0.987035590289899
11375644,0,200,75,14,0.987035590289899
11375644,0,200,95,14,0.987035590289899
11375644,0,200,80,14,0.987035590289899
11375644,0,200,90,14,0.987035590289899
11375644,0,200,105,14,0.987035590289899
11375644,0,200,120,14,0.987035590289899
11375644,0,200,110,14,0.987035590289899
11375644,0,200,115,14,0.987035590289899
11375648,1,200,50,15,0.352934884171429
11375648,1,200,60,15,0.352934884171429
11375648,0,200,70,15,0.352934884171429
11375648,1,200,55,15,0.352934884171429
11375648,1,200,65,15,0.352934884171429
11375648,0,200,85,15,0.352934884171429
11375648,0,200,100,15,0.352934884171429
11375648,0,200,75,15,0.352934884171429
11375648,0,200,95,15,0.352934884171429
11375648,0,200,80,15,0.352934884171429
11375648,0,200,90,15,0.352934884171429
11375648,0,200,105,15,0.352934884171429
11375648,0,200,120,15,0.352934884171429
11375648,0,200,110,15,0.352934884171429
11375648,0,200,115,15,0.352934884171429
11375787,1,200,50,24,0.156995855663583
11375787,1,200,60,24,0.156995855663583
11375787,1,200,70,24,0.156995855663583
11375787,1,200,55,24,0.156995855663583
11375787,1,200,65,24,0.156995855663583
11375787,1,200,85,24,0.156995855663583
11375787,0,200,100,24,0.156995855663583
11375787,1,200,75,24,0.156995855663583
11375787,0,200,95,24,0.156995855663583
11375787,1,200,80,24,0.156995855663583
11375787,0,200,90,24,0.156995855663583
11375787,0,200,105,24,0.156995855663583
11375787,0,200,120,24,0.156995855663583
11375787,0,200,110,24,0.156995855663583
11375787,0,200,115,24,0.156995855663583
11375902,0,200,50,30,0.987035590289899
11375902,0,200,60,30,0.987035590289899
11375902,0,200,70,30,0.987035590289899
11375902,0,200,55,30,0.987035590289899
11375902,0,200,65,30,0.987035590289899
11375902,0,200,85,30,0.987035590289899
11375902,0,200,100,30,0.987035590289899
11375902,0,200,75,30,0.987035590289899
11375902,0,200,95,30,0.987035590289899
11375902,0,200,80,30,0.987035590289899
11375902,0,200,90,30,0.987035590289899
11375902,0,200,105,30,0.987035590289899
11375902,0,200,120,30,0.987035590289899
11375902,0,200,110,30,0.987035590289899
11375902,0,200,115,30,0.987035590289899
11375935,0,200,50,33,0.536559068807258
11375935,1,200,60,33,0.536559068807258
11375935,0,200,70,33,0.536559068807258
11375935,0,200,55,33,0.536559068807258
11375935,0,200,65,33,0.536559068807258
11375935,0,200,85,33,0.536559068807258
11375935,0,200,100,33,0.536559068807258
11375935,0,200,75,33,0.536559068807258
11375935,0,200,95,33,0.536559068807258
11375935,0,200,80,33,0.536559068807258
11375935,0,200,90,33,0.536559068807258
11375935,0,200,105,33,0.536559068807258
11375935,0,200,120,33,0.536559068807258
11375935,0,200,110,33,0.536559068807258
11375935,0,200,115,33,0.536559068807258
11376160,1,200,50,42,0.352934884171429
11376160,1,200,60,42,0.352934884171429
11376160,0,200,70,42,0.352934884171429
11376160,1,200,55,42,0.352934884171429
11376160,1,200,65,42,0.352934884171429
11376160,0,200,85,42,0.352934884171429
11376160,0,200,100,42,0.352934884171429
11376160,0,200,75,42,0.352934884171429
11376160,0,200,95,42,0.352934884171429
11376160,0,200,80,42,0.352934884171429
11376160,0,200,90,42,0.352934884171429
11376160,0,200,105,42,0.352934884171429
11376160,0,200,120,42,0.352934884171429
11376160,0,200,110,42,0.352934884171429
11376160,0,200,115,42,0.352934884171429
11376375,1,200,50,52,0.0530755738394842
11376375,1,200,60,52,0.0530755738394842
11376375,1,200,70,52,0.0530755738394842
11376375,1,200,55,52,0.0530755738394842
11376375,1,200,65,52,0.0530755738394842
11376375,1,200,85,52,0.0530755738394842
11376375,0,200,100,52,0.0530755738394842
11376375,1,200,75,52,0.0530755738394842
11376375,1,200,95,52,0.0530755738394842
11376375,1,200,80,52,0.0530755738394842
11376375,1,200,90,52,0.0530755738394842
11376375,0,200,105,52,0.0530755738394842
11376375,0,200,120,52,0.0530755738394842
11376375,0,200,110,52,0.0530755738394842
11376375,0,200,115,52,0.0530755738394842
11376296,1,200,50,47,0.0530755738394842
11376296,1,200,60,47,0.0530755738394842
11376296,1,200,70,47,0.0530755738394842
11376296,1,200,55,47,0.0530755738394842
11376296,1,200,65,47,0.0530755738394842
11376296,1,200,85,47,0.0530755738394842
11376296,0,200,100,47,0.0530755738394842
11376296,1,200,75,47,0.0530755738394842
11376296,1,200,95,47,0.0530755738394842
11376296,1,200,80,47,0.0530755738394842
11376296,1,200,90,47,0.0530755738394842
11376296,0,200,105,47,0.0530755738394842
11376296,0,200,120,47,0.0530755738394842
11376296,0,200,110,47,0.0530755738394842
11376296,0,200,115,47,0.0530755738394842
11376666,1,200,50,61,0.317631828985066
11376666,1,200,60,61,0.317631828985066
11376666,0,200,70,61,0.317631828985066
11376666,1,200,55,61,0.317631828985066
11376666,1,200,65,61,0.317631828985066
11376666,0,200,85,61,0.317631828985066
11376666,0,200,100,61,0.317631828985066
11376666,1,200,75,61,0.317631828985066
11376666,0,200,95,61,0.317631828985066
11376666,0,200,80,61,0.317631828985066
11376666,0,200,90,61,0.317631828985066
11376666,0,200,105,61,0.317631828985066
11376666,0,200,120,61,0.317631828985066
11376666,0,200,110,61,0.317631828985066
11376666,0,200,115,61,0.317631828985066
11376807,1,200,50,66,0.505045665228542
11376807,0,200,60,66,0.505045665228542
11376807,0,200,70,66,0.505045665228542
11376807,0,200,55,66,0.505045665228542
11376807,0,200,65,66,0.505045665228542
11376807,0,200,85,66,0.505045665228542
11376807,0,200,100,66,0.505045665228542
11376807,0,200,75,66,0.505045665228542
11376807,0,200,95,66,0.505045665228542
11376807,0,200,80,66,0.505045665228542
11376807,0,200,90,66,0.505045665228542
11376807,0,200,105,66,0.505045665228542
11376807,0,200,120,66,0.505045665228542
11376807,0,200,110,66,0.505045665228542
11376807,0,200,115,66,0.505045665228542
11376903,0,200,50,71,0.987035590289899
11376903,0,200,60,71,0.987035590289899
11376903,0,200,70,71,0.987035590289899
11376903,0,200,55,71,0.987035590289899
11376903,0,200,65,71,0.987035590289899
11376903,0,200,85,71,0.987035590289899
